2431,2,4,2018,45,8,6.65904,2.0217,['63949'],"['2002', '2082']",['1020'],"In The River, you and the other mayoral players each struggle to create the best pioneer settlement by developing land along a river bed in your town, collecting resources from the area, and constructing buildings. As you explore and build up the untouched frontier, your workers will settle down along the way, meaning that your other workers will shoulder more of the burden to do what you want to do, which includes making nicely organized landscapes to please the aestheticians in town.

Every decision counts in this fast and streamlined tile-placement game, and in the end the player with the most impressive settlement will win!

"
2432,1,5,2018,60,8,7.70621,2.4388,"['5606', '18645', '50153', '3430', '58383', '5666']","['2001', '2023', '2072', '2040', '2078', '2004', '2819', '2015']",['1050'],"At the height of its power, the Roman Empire held more than two million square miles of territory containing over a hundred million people. Throughout the centuries of its existence, the Empire brought major advancements in engineering, architecture, science, art, and literature. By the beginning of the 5th Century, decades of political corruption, economic crisis, and an overburdened military had exacted a severe toll on the stability of the Empire. This paved the way for severe incursions from aggressive barbarian tribes, leading to a decline from which Rome would not recover. Now citizens, soldiers, and allies of Rome must unite to protect the Empire.

Combining the cooperative gameplay of Pandemic with innovative new mechanisms, Pandemic: Fall of Rome takes players back in history to the time of the world's greatest empire: Rome. A weakened military has left the borders open to invasion from countless tribes such as the Anglo-Saxons, Goths, Vandals, and Huns. As you march through the Roman Empire, you must recruit armies, fortify cities, forge alliances, and face off against the invading hordes in battle.

Simply defending Rome is not enough; players must find a way to stop the incursions and find peace with their neighboring peoples. Players collect sets of matching-colored cards to forge an alliance with the different tribes. In doing so, they gain the ability to use cards matching the tribe to convert other members of that tribe into Roman soldiers, furthering their ability to hold the line against other invaders.

Take on unique roles with special abilities to improve your team's chances to protect against the invaders. Work together, use your skills wisely, and stop the fall of Rome!

Pandemic: Fall of Rome includes a solitaire mode in which the player takes on the burden of being the Emperor and commands three different roles to try to protect the city from the invading hordes. Players who want a more difficult game can try the ""Roma Caput Mundi"" challenge by adding more Revolt cards to the deck; they must also respect the law in Rome that Roman legions are not allowed in the city.

—description from the publisher

"
2433,2,4,2018,45,8,7.08555,1.8281,"['57261', '48871', '66105']","['2040', '2048']","['1009', '1089']","In the game Reef, players take on the role of a coral reef, carefully selecting colors and patterns in which to grow and expand. On each turn, players can choose to pick up a new card from a choice of four, or play a card that is already in hand. Each card provides two reef pieces and a pattern that scores points if the existing reef has it (after placing the two new pieces). Whoever has the most points when the reef pieces (or card deck) run out wins!

Reef is an abstract strategy game suited for players aged 8 and up. While it could take thousands of years for a coral reef to grow, a game of Reef should take only 30-45 minutes.

"
2435,1,4,2018,120,14,7.32108,3.0526,"['22783', '8374', '49383']","['2023', '2664', '2011', '2019']","['1022', '1002', '1010', '1101']","You, traveler, have been chosen to play The Game, an ancient artifact of terrible power that can twist reality and call forth horrors from the past to test its players. You now sit at the table before Kallas, the current master of The Game, to play for his entertainment and your life. You enter the fray with only a rusty ax and the most basic of skills. Trace the steps of your past and explore the vast lands of the kingdom. Hone your abilities, outwit your opponents, and slay the greatest of foes in order to claim the title of Hero.

Hand of Fate: Ordeals is an adventure deck-building game for 1–4 players that can be played in competitive or cooperative modes.

"
2438,2,4,2010,90,12,7.34361,2.3556,"['18238', '61132']","['2080', '2887', '2072', '2909', '2002', '2008']","['1029', '1017', '1021']","You and your opponents represent powerful developers in a burgeoning Nevada city. You will earn money and prestige by building the biggest and most profitable casinos on ""The Strip,"" the town's backbone of dust and sin. You start with nothing but parking lots and dreams, but from there you build, sprawl, reorganize and gamble your way to victory. Score the most points investing in the most profitable development companies and putting the best bosses in control of the richest casinos. Put your dollars on the line . . . it's time to roll!

The game board is broken into 6 different areas, each consisting of a number of empty 'lots'. Players build lots by paying money and placing a die of the value matching the one shown on the lot's space onto the lot, along with a casino tile of one of 7 colors. Adjoining lots of the same color are considered a single casino. The casino's boss is the player whose die value is higher than any other in the casino. On each players turn, players turn over a new card representing a new lot they get. The card also is one of the casino colors. Any built casinos of the matching color will score both money and points. Money is earned for each lot in the casino, where each lot may be owned by a different player. Points go only to the casino's owner. Players can expand their casinos; try to take over casinos owned by other players; make deals to trade lots, casinos and money; or gamble in opponents' casinos to make more money. Ultimately, though, only points matter, and that means making yourself boss of the biggest casinos.

Lords of Vegas contains: 

    Snazzy game board 
    4 turn summaries 
    55 cards 
    40 chips in 4 colors 
    48 dice in 4 colors 
    4 poker chips 
    Lots of money 
    45 casino blocks 
    Rules 


"
2439,2,5,2018,45,10,7.30315,2.2911,"['25158', '49383']","['2040', '2039', '2949', '2016', '2027', '2019', '2015']","['1023', '1039', '1020', '1093', '1090']","Long John Silver's crew has committed mutiny and has him cornered and tied up! Round after round, they question him about the location of his treasure and explore the island following his directions — or perhaps his misdirections? Who knows... The old sea dog is surely planning an escape, after all, after which he will definitely try to get his treasure back.

Treasure Island is a game of bluffing and adventure in which one player embodies Long John, trying to mislead the others in their search for his treasure. The hunt reaches its climax with Long John's escape, when he will make a final run to get the booty for himself!

"
2440,1,4,2018,120,12,5.89464,2.3137,"['56352', '65494']","['2011', '2685', '2015']","['1022', '1020']","You awaken with a splitting headache and no idea of how you got here. The wilderness stretches in every direction, and something howls in the distance. Your quest for answers will have to wait; first, you need to survive. Will you help the others that are stranded here or will you save yourself at any cost?

When two to four players find themselves marooned in the harsh wilderness, you must cooperate and compete to search for water, food, and tools that will be essential to your very survival. But your adventure holds many secrets. Every copy of Discover: Lands Unknown is unlike any other in the world. A mix of environments, storylines, characters, locations, items, and enemies have been engineered to tell a story unique to every copy of the game thanks to an algorithm that ensures no two copies are alike. Your copy will contain various tiles, cards, and tokens, each pulled from a shared pool of components, and the combination will be different from every other copy in the world.

—description from the publisher

---

Generally, the players are encouraged to work together, at least to a degree. However, some scenarios actively turn the players against each other. FFG offers a ""co-op rules"" download, which alters a few events to turn the game into a pure co-op. https://www.fantasyflightgames.com/en/products/discover-lands-unknown/#/support-section

"
2446,1,4,2016,90,10,7.51857,2.411,"['52722', '8374', '28659', '70948', '65163', '58901', '5666', '44244']","['2041', '2072', '2984', '2028', '2004', '2015']","['1017', '1010']","Mighty heroes don’t just appear out of thin air -- you must create them! Race, class, alignment, skills, traits, and equipment are all elements of the perfect hero, who is ready to take on all opposition in the quest for glory and riches.

In Roll Player, you will compete to create the greatest fantasy adventurer who has ever lived, preparing your character to embark on an epic quest. Roll and draft dice to build up your character’s attributes. Purchase weapons and armor to outfit your hero. Train to gain skills and discover your hero’s traits to prepare them for their journey. Earn Reputation Stars by constructing the perfect character. The player with the greatest Reputation wins the game and will surely triumph over whatever nefarious plot lies ahead!

"
2447,1,4,2018,15,7,6.4,0,['137'],['2048'],"['1032', '1028']","In Ubongo, players compete to solve individual puzzles as quickly as they can. Ubongo! Fun-Size Edition keeps this same idea, but challenges players to complete puzzles in a new way.

In the game, each player has a set of eight polyomino pieces, each a different color. Players decide before the game begins whether they'll use the A- or B-side of the puzzle cards, with the A-side puzzles requiring exactly three pieces to complete and the B-side puzzles requiring exactly four. Which pieces? Well, you have to figure that out for yourself, with each puzzle having at least three different solutions.

At the start of a round, each player receives a new puzzle card and must race to fill in the blank spaces as quickly as possible. As soon as one player has done this, they start counting down to zero and everyone else must complete their puzzle before time is up. Whoever completes their puzzle card in time keeps the card for a point; the player who started the countdown both keeps their card and earns a gemstone worth one point. After eight rounds, the player with the most points wins.

To even the playing field between adults and children in Ubongo! Fun-Size Edition, the adults can play without the yellow piece — a straight line that covers three spaces. All of the puzzles can be solved without this piece, but doing so will be more difficult than normal...

"
2448,2,2,2017,30,10,6.90117,2,"['64963', '10634', '61979']","['2676', '2040', '2016', '2015']","['1009', '1023', '1039']","Shadows in Kyoto is a two-player abstract game based with the background of Hanamikoji in which players take control of the Oniwaban, a group of undercover spies, secretly protecting the Shogun, or an intelligence agency of the Meiji Government, funding with the advanced technology of the Western Industrial Revolution.

As the commanders, the players must secretly gather key intelligence from the opponent while protecting their own interests. Through movements, conflicts, and tactics, players have three different paths to victory:
1). Capture 2 enemy agents who possess real intelligence.
2). Let your opponent captures 3 agents of your own who possess fake intelligence.
3). Succeed in the escape of 1 agent of your own who possesses real intelligence.

"
2449,2,7,2018,60,10,7.32375,2.1863,"['48877', '70948', '57375', '50253', '66113']","['2041', '2889', '2004', '2020', '2019', '2002']",['2710'],"Between Two Castles of Mad King Ludwig is published by Stonemaier Games as part of a collaboration with Bezier Games.

The king demands a castle! You are a world-renowned master builder who has been asked by the Mad King Ludwig to help design his castles. Projects of such significance require the expertise of more than one person, so for each assignment you are paired with another master builder to execute your grandiose plans. Will your planning and collaborative skills be enough to design the most impressive castles in the world?

Between Two Castles of Mad King Ludwig is a competitive tile-drafting game in which each tile is a room in a castle. You work together with the player on your left to design one castle, and with the player on your right on another castle. On each turn you select two tiles from your hand, reveal them, then work with your partners to place them. To win, you have to share your attention and your devotion between two castles.

This game includes 147 regular room tiles with unique art, 83 other tiles, 20 bonus cards, 7 custom wooden castle tokens, 1 full-color, double-sided scorepad, and a 4-piece Game Trayz custom insert that reduces setup time to less than 60 seconds.

—description from the publisher

"
2450,2,4,2018,30,10,6.59246,1.9167,[],"['2839', '2664']",[],"Welcome to the market of beautiful things! As well-to-do citizens in Mercado, gamers wander around the stalls, always on the lookout for special items to enhance their reputation. Noble shawls, elegant jewelry, or golden trophies — with such a selection, the decision is difficult. But those who do not carry matching coins can also be unlucky because the other players have the same goal and might grab the valuable items from under your nose.

In more detail, different market stalls, each with one product, are laid out as panels in the center of the table. Each player has a personal bag containing different coins. On a turn, you draw three coins from it blind and place them at the market tables of your choice. If a player has paid all the necessary coins of a product, they receive the board and thereby increase their reputation. Some tablets bring extra privileges or seals, others bring counterfeit money that might wander into a bag. Who can buy the most valuable goods?

"
2451,2,2,2013,15,10,7.53266,1.7119,"['24434', '10634', '72359', '59705', '61979']","['2041', '2864', '2040', '2906', '2888']","['1002', '1035', '1101']","Welcome to the most famed Geisha street in the old capital, Hanamikoji. Geishas are elegant and graceful women who are skilled in art, music, dance, and a variety of performances and ceremonies. Greatly respected and adored, Geishas are masters of entertainment.

In Hanamikoji, two players compete to earn the favor of seven illustrious Geishas by collecting each Geisha’s preferred performance item. With careful speculation and a few bold moves, can you outsmart your opponent to win the favor of the most Geishas?

Jixia Academy features the same gameplay as Hanamikoji, but with different artwork.

"
2453,2,6,2018,20,12,6.2902,1.3333,"['28732', '10634', '8374']","['2040', '2003', '2020', '2015', '2017']","['1023', '1002', '1070']","Samurai Vassal is a fast-paced simultaneous action card game for 2-6 players. The theme is set in ancient feudal Japan during the Sengoku period. During this time period, Japan didn’t have a ruler so it was split into different regions ruled by different warlords called daimyos. Each player plays as a samurai to propose policies to their daimyo in order to win his trust. In each round, players can discuss what kind of policy they will propose. They may form alliances and gain the daimyo’s trust together and or deceive each other and become the lone winner. The first player who gains 12 trust points from the daimyo wins.

—description from the publisher

"
2456,1,4,2018,60,10,6.83141,2,"['24571', '5666', '13265']","['2041', '2912', '2048', '2002', '2015']","['1009', '1010', '1028']","The Realm of Sand, the mirror of the material world and the source of magic in Ragusa, has started dying. After thousands of years of overuse, the magic has begun to dissipate. With the realm in peril, time bends and reality shifts uncontrollably in the physical world.

The Queen of Ragusa has embarked on a journey to the Realm of Sand to save her home. While she travels the plane awaking the power of the glyphs, you as a royal magician must act quickly to assemble those glyphs and stabilize the magic to reconstruct the realm of sands. Who will help the queen save Ragusa and become hero of the Realm of Sand?

"
2457,1,4,2017,60,8,6.36749,2.6667,['5666'],"['2912', '2676', '2040', '2011', '2048', '2004']","['1009', '1050', '1010', '1028']","""Xian"" e.g https://en.wikipedia.org/wiki/Xian_(Taoism) , or the ""godly spirit,"" is the final form that a human can become through the act of training and enlightenment. A Xian is practically immortal, and possesses godly powers.

During the early Qin Dynasty, many Taoists are obsessed with the idea of Xian, and study the act of Xian intensely, looking for all possible ways to increase their chance of enlightenment. Many fascinating legends are the results of such obsessions. During the game, players will travel back to the ancient kingdom, and attempt to attain enlightenment by controlling spiritual stones and ""Qi,"" the life energy.

By studying under Taoism, players will race to see who can rise among their peers, and be the first one to become a Xian and achieve immortality.

—description from the publisher

"
2459,2,9,2018,25,8,5.70702,1.4,"['8374', '59705', '51732']","['2040', '2047', '2020', '2686', '2015']","['1023', '1002', '1030', '1090']","Seas of peril you’ve crossed, fighting monsters and men,  to set foot on the fabled Black Skull island.  There’s just one problem: you’re not alone.  In fact, it seems that everyone and their parrot are already here!

Black Skull Island is a game of pirate intrigue for 2 to 9 treasure hunting sea wolves, ready to fill their pockets with pure gold!
- Play each fast-paced, crazy struggle for treasure in under 15 minutes!
- Make smart use of 16 unique characters.
- Play a wild party game with up to 9 players!
- Face-off in a fierce duel for riches and glory in a 2 player game!
-Play within minutes from opening the box!

Black Skull Island is a wild pirate adventure which plays fast enough to fit in your lunch break, but packs enough of punch to entertain a group of friends for a whole night!

Black Skull Island is played over a number of rounds. Every round, each player will play a Character Card (or two, if you are playing a 2-player game) face down on the table. When everyone has chosen which Characters to play, all Character Cards are flipped face-up, and their special abilities are resolved in the order of their respective Activation Numbers (the lowest numbered card is resolved first). After resolving all Character abilities, each player takes back the Character or Characters still in front of them. If at that point any player has 7 or more Booty Cards in front of them, the game ends, and Booty is counted to see who wins.

"
2461,1,5,2018,80,12,7.8153,2.7638,"['8374', '70948', '6485', '5666', '53400', '66113']","['2984', '2819', '2015', '2082']","['1029', '1035']","Architects of the West Kingdom is set at the end of the Carolingian Empire, circa 850 AD. As royal architects, players compete to impress their King and maintain their noble status by constructing various landmarks throughout his newly appointed domain. Players need to collect raw materials, hire apprentices, and keep a watchful eye on their workforce. These are treacherous times, and rival architects will stop at nothing to slow your progress. Will you remain virtuous, or be found in the company of thieves and black marketeers?

The aim of Architects of the West Kingdom is to be the player with the most victory points (VP) at game's end. Points are gained by constructing various buildings and advancing work on the Archbishop's cathedral. Throughout the game, players need to make a lot of moral decisions. However, only at game's end will their virtue be judged. A few underhanded deals here and there might not seem like much, but fall too far and you will be punished. The game ends once a set number of constructions have been completed.

—description from the publisher

"
2462,2,4,2017,20,6,6.28981,2,['7334'],"['2689', '2072', '2048', '2004']","['1032', '1089']","A group of seven cats have been training very hard to master their profession – shooting the best fireworks in the world. Although rookies, they hope to one day become as expert as their master. After so many years, the day is coming...

Every turn, players use the Fireworks Barrel to launch the Fireworks Die into the Starry Sky Box. If the knocked Fireworks Tiles land face up, the player takes a number of them according to the die, placing them on their Player Board to score points. Whoever scores the most points wins.

"
2466,1,6,2018,30,8,7.25889,1.4789,"['65328', '63161', '70360', '70948', '57676', '41222', '5666']","['2999', '2883', '2072', '2039', '2081', '2055', '2819']","['1017', '1034']","In the multiplayer puzzle game Railroad Ink, your goal is to connect as many exits on your board as possible. Each round, a set of dice are rolled in the middle of the table, determining which kind of road and railway routes are available to all players. You have to draw these routes on your erasable boards to create transport lines and connect your exits, trying to optimize the available symbols better than your opponents.

The more exits you connect, the more points you score at the end of the game, but you lose points for each incomplete route, so plan carefully! Will you press your luck and try to stretch your transportation network to the next exit, or will you play it safe and start a new, simpler to manage route?

Railroad Ink comes in two versions, each one including two expansions with additional dice sets that add new special rules to your games. The Deep Blue Edition includes the Rivers and Lakes expansions. Increase the difficulty by adding the River route into the mix, or use the Lakes to connect your networks by ferry. These special rules can spice up things and make each game play and feel different. Each box allows you to play from 1 to 6 players, and if you combine more boxes, you can play with up to 12 players (or more). The only limit to the number of players is the number of boards you have!

"
2469,2,4,2018,30,8,6.05105,0,[],"['2072', '2685']","['1032', '1017', '1046', '1079', '1037']","ROLL for Your Life, Candyman! is a frantic, real-time dice fest of gingerbread cookie combat in which 2-4 players face off in arena-style, free-for-all battles, rolling their dice like crazy. When a player gets all four of their dice to match, they grab the plastic candy cane at the center of the table, stopping the action and claiming an opponent's limb that matches the die result. Losing all of your ""puzzle-board"" limbs eliminates your from the round — but fear not, it is the player at the end of three rounds who has collected the most cookie parts that wins the day!

Let's get ready to CRUMBLE!!!

—description from the publisher

"
2471,3,5,2017,30,8,6.66418,1.125,[],"['2012', '2928', '2914', '2661']","['1002', '1041']","Description from the publisher:

Night is falling and your tamed critters have somehow escaped their enclosure! Head into the forest and tempt them back with juicy lightning bugs in Smile, a game of gathering cute creatures for three to five players.

In every game of Smile, you and your fellow players attempt to lure your critters back by taking turns placing fireflies on their cards one at a time. But be careful! Wild critters are equally enamored with your fireflies, but will give you negative points. Wisely spend your fireflies to attract the best critters while saving enough to bid in future rounds. Just remember: In the end, you'll be surrounded by a collection of cute smiling creatures — for better or worse!

"
2472,2,4,2018,30,7,6.44862,1.3333,[],['2004'],"['1090', '1037']","Adventure awaits in Anchors Aweigh!, but have you packed the right equipment to prepare for what lies ahead?

The game lasts two rounds, with two phases in each round. To set up, give everyone a ship that has room for twelve items (four under the deck out of view of others), then dump all of the equipment tiles in the center of the table. Take thirteen adventure cards in the appropriate number of the appropriate types (discovery, trade, pirates, contract), then lay them out in a circle around the equipment.

When everyone is ready, reveal the adventure cards, then race to fill your ship with equipment tiles using only one hand, adding two colored goods in the special slots for those. Whoever finishes first scoops the cards up so that everyone else has to finish equipping their ship without seeing what's coming. You then shuffle the cards, then reveal them one by one:


    Discovery: When this type of card is revealed, you can discard the 1 or 2 equipment tiles shown to receive the goods or money instead. Whenever you receive goods, they must be placed in an empty space on your ship; you can discard equipment to make room for them, if you wish.
    Trade: You can trade the one good on the left of the card for the 2-3 goods on the right, if you wish.
    Pirates: Before revealing this card, every player must say either fight or flee. If you flee, nothing happens to you. If you fight, you must be able to discard the equipment shown on the card or else you're penalized and must ditch some money and aa good; if you do have the equipment to drive the pirates away, you receive the reward shown on the card.
    Contract: Place this on the bottom of the deck until only contract cards remain, then reveal them one by one. If you have the 1-4 goods showing on the card, you can discard them to get the monetary reward.


At the end of the round, convert every remaining good into 1 coin, then for each ten coins, convert them into a treasure chest and place it on an empty space in your boat. Now you'll have less room on board for the second leg of this trip, which plays out nearly identically to the first one.

In the end, whoever has the most money wins!

"
2474,2,4,2016,150,12,8.30178,3.709,"['7530', '19132', '66553', '14835', '54030', '27646', '37838', '43676']","['2664', '2040', '2911', '2078', '2813', '2004', '2939', '2897']","['1055', '1089', '1021']","America in the 19th century: You are a rancher and repeatedly herd your cattle from Texas to Kansas City, where you send them off by train. This earns you money and victory points. Needless to say, each time you arrive in Kansas City, you want to have your most valuable cattle in tow. However, the ""Great Western Trail"" not only requires that you keep your herd in good shape, but also that you wisely use the various buildings along the trail. Also, it might be a good idea to hire capable staff: cowboys to improve your herd, craftsmen to build your very own buildings, or engineers for the important railroad line.

If you cleverly manage your herd and navigate the opportunities and pitfalls of Great Western Trail, you surely will gain the most victory points and win the game.

—description from the publisher

"
2477,2,6,1995,45,14,6.84502,1.9584,"['22783', '11515', '54197', '3400']","['2080', '2012', '2922', '2040']","['1023', '1002', '1035', '1026']","It is 13th century Italy. Trade is flourishing between the city-states and the Levant. Venice, Florence, and Genoa are all bursting with wealth. However, each city-state is also plagued with a weak national army, leaving them defenseless against invasion from their envious neighbors. Enter the Condottiere. 
 As veteran English soldiers returned from the Crusades, Italy found itself with an influx of desperate and capable men. These hired swords were contracted to fight for individual city-states by an agreement known as a condotta. The most elite of these men were the mercenary leaders known as the Condottiere.

The object of Condottiere is to acquire four connected provinces in renaissance Italy. To do this players auction off different provinces on the board and bid on these provinces with a hand of cards representing mercenaries, seasons, scarecrows, and political figures. However, unlike standard auctions in which only the highest bidder loses their bid, in Condottiere every player loses their bid.  Players are, in effect, bidding the number of troops they are willing to lose in order to win a province. However, several special effect cards shake the contests up and keep the players guessing.

"
2478,1,4,2017,60,13,6.2667,2.4286,['36155'],"['2023', '2040', '2011', '2015']","['1022', '1020', '1010', '1046', '1035']","Shadowscape is a mini dungeon crawl played on a modular board of rooms filled with monsters, treasures and traps. It takes place in the Mistfall universe, allowing players to once again take on the roles of iconic Heroes of both Mistfall and Heart of the Mists. Move, plot and fight competitively, cooperatively or solitaire, in a fast and furious mini dungeon crawler of epic proportions!

Each game is played on a five-by-five grid of dungeon room cards, randomized before every game. Players start by choosing their Heroes and placing their tokens in the corner rooms of the dungeon. Each Hero comes with their own set of four double-sided Action Cards placed on the table in front of the player.

During your turn, you will use two of those cards, performing Actions like attacking monsters (but not other Heroes), searching through rooms, moving or preparing for the next rounds. After using an Action Card, you will flip it to the other side, featuring a different Action.

Each Action can be boosted by using the Boon effects from any number of Fate Cards from your hand. Fate Cards are drawn from a common Fate Deck at different points of the game (usually when using the Prepare Action). But Fate Cards can also be used for their alternative Bane effect, which allows you to move monsters, make unexpected changes to the layout of the labyrinth, or snatch treasures from other players.

Each turn will end with the active player drawing one Fate Card for its third and final effect: monster spawn and movement. This is also the time when most monsters will be able to attack the Heroes, dealing damage some of which can be easily soaked, while other have to be placed on their Action Cards, making them unavailable until the Hero is healed.

"
2480,2,8,2018,20,10,6.66892,1.25,"['18643', '60651', '65774', '14661']","['2023', '3002', '2011', '2078', '2876', '2831', '2019', '2015']","['1089', '1039', '1040', '1030']","Amsterdam, present day. A crime has been committed, but the police investigation is going nowhere. An anonymous client has called your detective agency to investigate. However, your rivals are on the case as well, so there’s no time to waste.

Your Intelligence Officer will guide your Detectives through the city, by sending pictures to communicate. Each image contains location intel ... for those who can understand. But you need to decode the messages faster than your rivals while avoiding the police! Explore the city to find three pieces of evidence, and deliver them to your client before the other team in order to receive payment — and win the game!

The police don’t want you on the case, so you’d best stay out of their way! If they spot you sniffing around, they’ll put you behind bars, giving your rivals an easy victory.

Shadows - Amsterdam is a real-time simultaneous competition between detective agencies, using pictures that contain intel to communicate within your own team. Player roles are asymmetrical: each Intelligence Officer tries to guide their own team around the board, and the Detectives try to understand their Intelligence Officer’s clues in a fast-paced race to victory.

"
2481,1,4,2014,90,13,7.55165,2.6521,"['10643', '28659', '70948', '50253', '6485', '5666', '66113']","['2041', '2875', '2906', '2914', '2048', '2004', '2002', '2828']","['1029', '1035', '2710', '1028']","In the tile-laying game Castles of Mad King Ludwig, players are tasked with building an amazing, extravagant castle for King Ludwig II of Bavaria...one room at a time. You see, the King loves castles, having built Neuschwanstein (the castle that inspired the Disney theme park castles) and others, but now he's commissioned you to build the biggest, best castle ever — subject, of course, to his ever-changing whims. Each player acts as a building contractor who is adding rooms to the castle he's building while also selling his services to other players.

In the game, each player starts with a simple foyer. One player takes on the role of the Master Builder, and that player sets prices for a set of rooms that can be purchased by the other players, with him getting to pick from the leftovers after the other players have paid him for their rooms. When a room is added to a castle, the player who built it gains castle points based on the size and type of room constructed, as well as bonus points based on the location of the room. When a room is completed, with all entranceways leading to other rooms in the castle, the player receives one of seven special rewards.

After each purchasing round, a new player becomes the Master Builder who sets prices for a new set of rooms. After several rounds, the game ends, then additional points are awarded for achieving bonus goals, having the most popular rooms, and being the most responsive to the King's demands, which change each game. Whoever ends up with the most castle points wins.

"
2482,2,4,2018,90,14,7.67853,3.2895,"['64960', '5614', '5549', '65163']","['2838', '2012', '2041', '2072', '2875', '2004', '2897']","['1017', '1070']","In the 15th and 16th century, Portugal is thriving under its leading role during the Age of Discovery. Nestled in the heart of Portugal, the city of Coimbra serves as a cultural center of the country. As the head of one of Coimbra's oldest houses, you seek to earn prestige by deepening relationships with nearby monasteries or funding expeditions of the era. To reach this goal, you must vie for the favors of the city's most influential citizens, even if you must offer a bit of coin or some protective detail.

Coimbra introduces an innovative new dice mechanism in which the dice players draft each round are used in multiple different ways and have an impact on many aspects of their decision making. While there are many paths to victory, players should always seek to optimize their opportunities with every roll of the dice. Combined with ever-changing synergies of the citizens, expeditions, and monasteries, no two games of Coimbra will ever be the same!

"
2483,1,4,2016,60,13,6.63056,2.2812,"['65163', '41799']","['2664', '2072', '2008']","['1002', '1017', '1016']","In Colony, each player constructs and upgrades buildings, while managing resources to grow their fledgling colony. In a clever twist, dice are used as resources, with each side/number representing a different resource. Some resources are stable, allowing them to be stored between turns, while others must be used right away. Buildings provide new capabilities, such as increased production, resource manipulation, and additional victory points. Using dice-as-resources facilitates a dynamic, ever-changing resources management mini-game while players work to earn victory points by adding building to their tableau on their way to victory.

Colony includes 28 different building card types, of which only seven are used each game in addition to the fixed buildings that are used each time that you play.

"
2485,2,4,2018,60,14,7.30435,2.1111,"['22783', '25158', '57008']","['2046', '2040', '2837', '2871', '2016', '2015']","['1010', '1046', '1047']","The great evil has fallen, and has taken the capital with it. Where once there was a kingdom, there is now only the Wildlands. In a lawless fantasy world, you must band together for survival, treasure, or maybe even glory. Players control rival factions, each with a unique deck of cards dictating their abilities across the battlefield. Some focus on ranged prowess, some on raw strength, and others on the bond between characters, offering a wide range of playstyles to explore.

Created by award-winning game designer Martin Wallace, this miniatures board game contains everything you need to dive straight into the dynamic fantasy world of Wildlands. Simple enough to pick up and play, but packed with tactical nuances that will keep you coming back for more, it is the perfect approachable skirmish game with endless replayability.

—description from the publisher

"
2487,2,8,2017,20,7,6.78657,1,"['65322', '59705', '60795']","['2023', '2027']","['1002', '1041', '1079', '1045', '1030']","Description from the publisher:

Dreams can be vivid, as if they're actually happening — but when they end, they can be hard to remember. With a little luck, and some careful communication with friends, a dream can be something that's cherished forever.

Dream On! is a collective storytelling game in which players create a dream together. Using the dream cards, they have two minutes to create a dream story. When the timer runs out, they then have to remember what happened in the dream and in what order. They score points for getting the details correct. At the end of the game, they tally up their score to see how much of their collective dream they've remembered.

"
2488,2,4,2015,20,7,5.94419,1,[],['2661'],"['1032', '1037']","Nitro Glyxerol is an action game that rewards clever timing over raw dexterity. Each player has a laboratory flask (a 3D labyrinth) full of colorful ingredients (colored cubes). Simultaneously, the players start shaking their flasks in order to navigate the ingredients into the flask's spout in the right order. Each player has to decide though when to stop as smaller ingredient chains can be used to pick up victory point cards before the opponents with longer chains may do so.

"
2491,1,4,2018,75,12,7.47589,3.1204,"['59705', '5666']","['2689', '2040', '2011', '2007', '2813', '2819', '2082']","['1021', '1035']","Good times in the tiny kingdom of Emara: During the reign of King Thedorius the Wise, wars, uprisings, and other inconveniences became a thing of the past. Thedorius always cared more for the well-being of his subjects than for power or riches. Therefore, only the nobleman who is able to care for Emara's citizens as well as Thedorius himself did shall become Thedorius' successor and wear the Crown of Emara.

To test the skills of all aspirants, Thedorius and his counselors issue a challenge of practical use: Whoever can persuade the majority of the newly arrived citizens in the capital to support their claim shall become the future king of Emara. To achieve this, players have to cater to the citizens' needs and — most importantly — offer proper housing for everyone. This means that promoting the building activities in town will be one of the major tasks of the candidates.

Crown of Emara skillfully combines card actions with worker movement actions, allowing players to plan their turns carefully during their downtime. The two counselors available to every player move in two separate roundabouts, requiring players to optimize every move. Additionally, two scoring tracks lead to a multidimensional playstyle as only the lower score counts towards victory and thus both tracks have to be advanced equally.

"
2492,4,4,0,30,7,0,0,[],['2004'],"['1002', '1044', '1120']","Koi is a competitive set collection card game.

Introduction
You are a fish breeder who has been breeding Guppies and Minnows for fisherman to use as bait.  Recently you have decided that the real money is in breeding Koi, so you started to breed them in your Guppy and Minnow ponds.  You have figured out that 5 Koi gives you the right amount of genetic diversity without breaking the bank (because Koi are expensive).  You have also fallen in love with a certain color of Koi, and any Koi with this color is what you're after for your collection.  There's a problem though; your fish breeding neighbors have seen what you're doing and come to the same conclusion.  It is now a race to get to 5 Koi the fastest so you can start breeding and making money to buy out your competitors.

Object
To collect 5 Koi with the same color in your pond (hand) before everyone else.  
The color of Koi you collect is your choice and can be changed at any point during the game, as long as you end with 5 Koi that have the same color.

"
